太阳国际公馆,朝阳-太阳宫-西坝河北里27号,116.446885,39.97733,71384,↑3.50%,24,37,暂无数据,2.84元/平米/月,暂无数据,暂无数据,2002年,暂无数据,2.8,35%(一般),北京华睿房地产开发有限公司,北京华智物业管理有限公司,
万方景轩,朝阳-太阳宫-太阳宫中路,116.455592,39.978164,91961,↓0.65%,70,192,公寓,1.60元/平米/月,暂无数据,暂无数据,2005年,614,5,30%(一般),北京万方源房地产开发有限公司,北京万方新源物业管理有限公司,朝师附小太阳星城校区,
新天第,朝阳-太阳宫-西坝河南路,116.610808,39.92086,73688,↓0.05%,0,0,公寓,2.80元/平米/月,80750m²,5000户,2002年,200,3,50%(高),北京金泰房地产开发有限责任公司,北京金罗马物业管理有限公司,
太阳星城金星园,朝阳-太阳宫-太阳宫南街,116.463318,39.974051,70130,↓23.71%,0,42,暂无数据,2.80元/平米/月,1500000m²,1779户,2006年,1
太阳星城水星园,朝阳-太阳宫-太阳宫北街,116.460052,39.977117,70000,↓20.47%,0,64,暂无数据,2.80元/平米/月,1500000m²,872户,2005年,450/月,3.2,30%(一般),北京京冠房地产开发有限公司,北京冠城酒店物业管理有限公司,朝师附小太阳星城校区,
土星园,朝阳-太阳宫-西坝河路,116.446572,39.979161,56889,↓0.05%,0,1,公寓,2.80元/平米/月,38000m²,1800户,2010年,500,2,20%(一般),冠城开发,冠城物业管理公司,
华远裘马都,朝阳-太阳宫-尚家楼路,116.466583,39.971922,101673,↓5.71%,0,2,暂无数据,5.46元/平米/月,暂无数据,暂无数据,2006年,暂无数据,2.5,30%(一般),北京新威房地产开发有限责任公司,北京首旅酒店物业管理公司,
置地公馆,朝阳-太阳宫-曙光西里甲5号,116.462479,39.969123,71090,——,0,3,暂无数据,4.80元/平米/月,暂无数据,暂无数据,2005年,暂无数据,2.5,30%(一般),华润置地（北京）股份有限公司,北京仲量联行物业管理服务有限公司,
顺景园,朝阳-太阳宫-北四环东路2号,116.469396,39.97939,73579,↓14.25%,23,2,暂无数据,8.00元/平米/月,170000m²,113户,暂无数据,212,2.3,35%(一般),北京顺景园房地产开发有限公司,第一太平戴维斯物业顾问（北京）有限公司,
和平街十五区2号院,朝阳-太阳宫-青年沟路,116.437388,39.974077,77023,↓4.38%,24,29,暂无数据,1.20元/平米/月,暂无数据,暂无数据,1995年,暂无数据,暂无数据,暂无数据,北京城建集团有限责任公司,北京和联天海物业管理有限责任公司,
金星园,朝阳-太阳宫-太阳宫南街,116.463565,39.974117,101222,↓2.61%,398,445,暂无数据,2.80元/平米/月,暂无数据,暂无数据,1995年,暂无数据,2.81,35%(一般),北京安华房地产开发有限公司,北京冠城酒店物业管理有限公司,朝师附小太阳星城校区,
水星园,朝阳-太阳宫-太阳宫北街,116.4599554,39.97728904,100223,↓3.23%,173,255,暂无数据,2.80元/平米/月,暂无数据,暂无数据,2005年,暂无数据,3.2,30%(一般),北京冠城新泰房地产开发有限公司,北京冠城物业管理有限公司,朝师附小太阳星城校区,
曙光西里,朝阳-太阳宫-曙光西路,116.455384,39.96819,73837,↑1.45%,152,245,暂无数据,0.80元/平米/月,90000m²,2000户,2015年,80,1.7,20%(一般),北京恒阳华隆房地产有限公司,北京曙光物业管理有限公司,朝师附小西坝河校区,
国展新座,朝阳-太阳宫-太阳宫南街7号,116.448462,39.979573,82646,↑6.89%,28,143,暂无数据,1.92元/平米/月,39000m²,1500户,2003年,地下,4.5,34%(一般),北京鸿佳投资管理有限公司,北京首佳物业管理有限公司,
社科院太阳宫小区,朝阳-太阳宫-西坝河路,116.448665,39.97691,88478,↓0.53%,2,1,暂无数据,2.00元/平米/月,7000m²,558户,1998年,免费停车,3.22,20%(一般),北京天岳恒有限公司,北京天岳恒物业管理有限公司,
和泰园,朝阳-太阳宫-西坝河路,116.449066,39.978095,96774,↑21.12%,19,96,暂无数据,2.50元/平米/月,36000m²,280户,2001年,地下停车场
